"","05-15","05-16","05-17","05-18","05-19","05-20","05-21","05-22","05-23","05-24","05-25","05-26","05-27","05-28","05-29","05-30","05-31","06-01","06-02","06-03","06-04","06-05","06-06","06-07","06-08","06-09","06-10","06-11","06-12","06-13","06-14","06-15","06-16","06-17","06-18","06-19","06-20","06-21","06-22","06-23","06-24","06-25","06-26","06-27","06-28","06-29"
"1280",0,0,0.4,1.6,7.2,2.4,5.2,0.2,0,0,4.6,1.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6,5.2,7.8,0.6,0.2,0,0.6,0,10,5,0,0.6,0,3,1.6,3.4,0.2,1.6,10.4
"1281",0,0,0.4,1.6,7.2,2.4,5.2,0.2,0,0,4.6,1.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6,5.2,7.8,0.6,0.2,0,0.6,0,10,5,0,0.6,0,3,1.6,3.4,0.2,1.6,10.4
"1282",0,0,0.4,1.6,7.2,2.4,5.2,0.2,0,0,4.6,1.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6,5.2,7.8,0.6,0.2,0,0.6,0,10,5,0,0.6,0,3,1.6,3.4,0.2,1.6,10.4
"1283",0,0,0.4,1.6,7.2,2.4,5.2,0.2,0,0,4.6,1.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6,5.2,7.8,0.6,0.2,0,0.6,0,10,5,0,0.6,0,3,1.6,3.4,0.2,1.6,10.4
"1284",0,0,0.4,1.6,7.2,2.4,5.2,0.2,0,0,4.6,1.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6,5.2,7.8,0.6,0.2,0,0.6,0,10,5,0,0.6,0,3,1.6,3.4,0.2,1.6,10.4
"1285",0,0,0.4,1.6,7.2,2.4,5.2,0.2,0,0,4.6,1.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6,5.2,7.8,0.6,0.2,0,0.6,0,10,5,0,0.6,0,3,1.6,3.4,0.2,1.6,10.4
"1286",0,0,0.4,1.6,7.2,2.4,5.2,0.2,0,0,4.6,1.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6,5.2,7.8,0.6,0.2,0,0.6,0,10,5,0,0.6,0,3,1.6,3.4,0.2,1.6,10.4
"1287",0,0,0.4,1.6,7.2,2.4,5.2,0.2,0,0,4.6,1.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6,5.2,7.8,0.6,0.2,0,0.6,0,10,5,0,0.6,0,3,1.6,3.4,0.2,1.6,10.4
"1288",0,0,0.4,1.6,7.2,2.4,5.2,0.2,0,0,4.6,1.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6,5.2,7.8,0.6,0.2,0,0.6,0,10,5,0,0.6,0,3,1.6,3.4,0.2,1.6,10.4
"1289",0,0,0.4,1.6,7.2,2.4,5.2,0.2,0,0,4.6,1.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6,5.2,7.8,0.6,0.2,0,0.6,0,10,5,0,0.6,0,3,1.6,3.4,0.2,1.6,10.4
"1290",0,0,0.4,1.6,7.2,2.4,5.2,0.2,0,0,4.6,1.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6,5.2,7.8,0.6,0.2,0,0.6,0,10,5,0,0.6,0,3,1.6,3.4,0.2,1.6,10.4
"1291",0,0,0.4,1.6,7.2,2.4,5.2,0.2,0,0,4.6,1.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6,5.2,7.8,0.6,0.2,0,0.6,0,10,5,0,0.6,0,3,1.6,3.4,0.2,1.6,10.4
"1292",0,0,0.4,1.6,7.2,2.4,5.2,0.2,0,0,4.6,1.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6,5.2,7.8,0.6,0.2,0,0.6,0,10,5,0,0.6,0,3,1.6,3.4,0.2,1.6,10.4
"1293",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1294",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1295",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1296",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1297",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1298",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1299",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1300",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1301",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1302",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1303",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1304",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1305",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1306",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1307",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1308",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1309",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1310",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1311",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1312",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1313",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1314",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1315",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1316",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1317",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1318",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1319",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1320",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1321",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1322",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1323",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1324",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1325",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1326",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1327",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1328",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1329",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1330",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1331",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1332",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1333",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1334",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1335",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1336",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1337",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1338",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1339",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1340",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1341",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1342",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1343",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1344",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1345",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1346",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1347",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1348",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1349",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1350",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1351",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1352",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1353",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1354",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1355",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1356",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1357",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1358",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1359",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1360",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1361",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1362",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1363",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1364",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1365",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1366",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1367",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1368",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1369",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1370",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1371",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1372",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1373",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1374",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1375",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1376",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1377",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1378",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
"1379",25,8.4,0,0,1.8,9,0.2,2.4,0,0,0,0,3.2,0,1.6,1.8,0,0,3,0,0.4,25.6,33.8,12.6,18.4,0.8,7.6,2.2,0.4,0,0,7.4,0,0,0,0,0,1.6,0,7,0,0,0.6,18.8,4.4,24
